Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period,Period_Cumulative_PnL
BTCUSDT,Long,"43,314.577 USDT",56.168,"2,432,893.16 USDT","-21,324.72 USDT",-0.88 %,12/10/2023 11:13 UTC,12/13/2023 23:02 UTC,"1.81 % 44,099 USDT","-7.13 % 40,228 USDT",2023-12-10 11:13:00,2023-12-13 23:02:00,2023-12-10 20:13:00,2023-12-14 08:02:00,2023-12-10 20:13 KST,2023-12-14 08:02 KST,21324.72,-1,-21324.72,2432893.16,2432893.16,156264.45,1,156264.45
ETHUSDT,Long,"2,245.661 USDT",287.499,"645,625.28 USDT","4,164 USDT",0.65 %,12/11/2023 05:56 UTC,12/13/2023 22:44 UTC,"1.79 % 2,285 USDT","-4.47 % 2,145 USDT",2023-12-11 05:56:00,2023-12-13 22:44:00,2023-12-11 14:56:00,2023-12-14 07:44:00,2023-12-11 14:56 KST,2023-12-14 07:44 KST,4164.0,1,4164.0,645625.28,645625.28,160428.45,1,160428.45
BTCUSDT,Long,"42,651.634 USDT",37,"1,578,110.44 USDT","9,789 USDT",0.62 %,12/14/2023 14:27 UTC,12/15/2023 00:39 UTC,"1.87 % 43,450 USDT","-1.02 % 42,216 USDT",2023-12-14 14:27:00,2023-12-15 00:39:00,2023-12-14 23:27:00,2023-12-15 09:39:00,2023-12-14 23:27 KST,2023-12-15 09:39 KST,9789.0,1,9789.0,1578110.44,1578110.44,170217.45,1,170217.45
BTCUSDT,Long,"42,031.8 USDT",39,"1,639,240.21 USDT","15,935 USDT",0.97 %,12/15/2023 17:27 UTC,12/16/2023 20:48 UTC,"1.72 % 42,756 USDT","-0.94 % 41,638 USDT",2023-12-15 17:27:00,2023-12-16 20:48:00,2023-12-16 02:27:00,2023-12-17 05:48:00,2023-12-16 02:27 KST,2023-12-17 05:48 KST,15935.0,1,15935.0,1639240.21,1639240.21,186152.45,1,186152.45
BTCUSDT,Long,"41,786.538 USDT",48,"2,005,753.82 USDT","46,689 USDT",2.33 %,12/17/2023 15:49 UTC,12/19/2023 14:13 UTC,"4.22 % 43,550 USDT","-2.95 % 40,553 USDT",2023-12-17 15:49:00,2023-12-19 14:13:00,2023-12-18 00:49:00,2023-12-19 23:13:00,2023-12-18 00:49 KST,2023-12-19 23:13 KST,46689.0,1,46689.0,2005753.82,2005753.82,232841.45,1,232841.45
ETHUSDT,Long,"2,223.995 USDT",450,"1,000,797.78 USDT","-36,308.54 USDT",-3.63 %,12/17/2023 16:33 UTC,12/18/2023 10:26 UTC,"1.23 % 2,251 USDT","-4.74 % 2,118 USDT",2023-12-17 16:33:00,2023-12-18 10:26:00,2023-12-18 01:33:00,2023-12-18 19:26:00,2023-12-18 01:33 KST,2023-12-18 19:26 KST,36308.54,-1,-36308.54,1000797.78,1000797.78,196532.91,1,196532.91
BTCUSDT,Long,"42,180.73 USDT",39,"1,645,048.47 USDT","68,091 USDT",4.14 %,12/19/2023 18:29 UTC,12/20/2023 16:54 UTC,"5.22 % 44,384 USDT","-0.13 % 42,127 USDT",2023-12-19 18:29:00,2023-12-20 16:54:00,2023-12-20 03:29:00,2023-12-21 01:54:00,2023-12-20 03:29 KST,2023-12-21 01:54 KST,68091.0,1,68091.0,1645048.47,1645048.47,264623.91000000003,1,264623.91000000003
MKRUSDT,Short,"1,603 USDT",130,"208,390.02 USDT","-3,811.82 USDT",-1.83 %,12/28/2023 06:02 UTC,12/28/2023 13:22 UTC,"1.21 % 1,583 USDT","-1.99 % 1,635 USDT",2023-12-28 06:02:00,2023-12-28 13:22:00,2023-12-28 15:02:00,2023-12-28 22:22:00,2023-12-28 15:02 KST,2023-12-28 22:22 KST,3811.82,-1,-3811.82,208390.02,208390.02,260812.09000000003,1,260812.09000000003
MKRUSDT,Short,"1,636.028 USDT",130.24,"-213,076.25 USDT","5,884 USDT",2.76 %,12/28/2023 13:59 UTC,12/29/2023 09:23 UTC,"3.10 % 1,586 USDT",,2023-12-28 13:59:00,2023-12-29 09:23:00,2023-12-28 22:59:00,2023-12-29 18:23:00,2023-12-28 22:59 KST,2023-12-29 18:23 KST,5884.0,1,5884.0,-213076.25,213076.25,266696.09,1,266696.09
SOLUSDT,Long,107.76 USDT,130,"14,008.82 USDT",-581.81 USDT,-4.15 %,12/29/2023 06:36 UTC,12/29/2023 17:44 UTC,2.26 % 110.20 USDT,-4.56 % 102.84 USDT,2023-12-29 06:36:00,2023-12-29 17:44:00,2023-12-29 15:36:00,2023-12-30 02:44:00,2023-12-29 15:36 KST,2023-12-30 02:44 KST,581.81,-1,-581.81,14008.82,14008.82,266114.28,1,266114.28
MKRUSDT,Short,"1,723.217 USDT",268.678,"-462,990.55 USDT","14,843 USDT",3.21 %,01/01/2024 01:45 UTC,01/01/2024 19:30 UTC,"4.63 % 1,647 USDT","-1.52 % 1,749 USDT",2024-01-01 01:45:00,2024-01-01 19:30:00,2024-01-01 10:45:00,2024-01-02 04:30:00,2024-01-01 10:45 KST,2024-01-02 04:30 KST,14843.0,1,14843.0,-462990.55,462990.55,280957.28,1,280957.28
SOLUSDT,Long,115.95 USDT,"1,300","150,735.00 USDT","-6,271.39 USDT",-4.16 %,01/02/2024 09:26 UTC,01/02/2024 14:48 UTC,0.99 % 117.10 USDT,-4.70 % 110.50 USDT,2024-01-02 09:26:00,2024-01-02 14:48:00,2024-01-02 18:26:00,2024-01-02 23:48:00,2024-01-02 18:26 KST,2024-01-02 23:48 KST,6271.39,-1,-6271.39,150735.0,150735.0,274685.89,1,274685.89
BTCUSDT,Long,"45,529.855 USDT",27,"1,229,306.09 USDT","-9,778.66 USDT",-0.80 %,01/02/2024 12:31 UTC,01/02/2024 14:56 UTC,"0.70 % 45,850 USDT","-1.11 % 45,026 USDT",2024-01-02 12:31:00,2024-01-02 14:56:00,2024-01-02 21:31:00,2024-01-02 23:56:00,2024-01-02 21:31 KST,2024-01-02 23:56 KST,9778.66,-1,-9778.66,1229306.09,1229306.09,264907.23000000004,1,264907.23000000004
BTCUSDT,Long,"42,438.956 USDT",38,"1,612,680.34 USDT","43,233 USDT",2.68 %,01/03/2024 12:17 UTC,01/05/2024 01:49 UTC,"5.66 % 44,840 USDT","-1.22 % 41,920 USDT",2024-01-03 12:17:00,2024-01-05 01:49:00,2024-01-03 21:17:00,2024-01-05 10:49:00,2024-01-03 21:17 KST,2024-01-05 10:49 KST,43233.0,1,43233.0,1612680.34,1612680.34,308140.23000000004,1,308140.23000000004
SOLUSDT,Long,99.423 USDT,"2,700","268,442.42 USDT","8,130 USDT",3.03 %,01/03/2024 12:50 UTC,01/05/2024 01:48 UTC,8.93 % 108.30 USDT,-4.45 % 95.00 USDT,2024-01-03 12:50:00,2024-01-05 01:48:00,2024-01-03 21:50:00,2024-01-05 10:48:00,2024-01-03 21:50 KST,2024-01-05 10:48 KST,8130.0,1,8130.0,268442.42,268442.42,316270.23000000004,1,316270.23000000004
BTCUSDT,Long,"43,729.148 USDT",45,"1,967,811.65 USDT","6,332 USDT",0.32 %,01/05/2024 03:04 UTC,01/05/2024 10:52 UTC,"1.38 % 44,332 USDT","-1.22 % 43,193 USDT",2024-01-05 03:04:00,2024-01-05 10:52:00,2024-01-05 12:04:00,2024-01-05 19:52:00,2024-01-05 12:04 KST,2024-01-05 19:52 KST,6332.0,1,6332.0,1967811.65,1967811.65,322602.23000000004,1,322602.23000000004
SOLUSDT,Long,101.512 USDT,"3,900","395,897.59 USDT","-5,876.04 USDT",-1.48 %,01/05/2024 03:06 UTC,01/05/2024 11:41 UTC,1.71 % 103.25 USDT,-2.42 % 99.05 USDT,2024-01-05 03:06:00,2024-01-05 11:41:00,2024-01-05 12:06:00,2024-01-05 20:41:00,2024-01-05 12:06 KST,2024-01-05 20:41 KST,5876.04,-1,-5876.04,395897.59,395897.59,316726.19000000006,1,316726.19000000006
BTCUSDT,Long,"43,610.401 USDT",27,"1,177,480.84 USDT","4,316 USDT",0.37 %,01/05/2024 17:58 UTC,01/05/2024 21:04 UTC,"2.04 % 44,500 USDT","-0.47 % 43,406 USDT",2024-01-05 17:58:00,2024-01-05 21:04:00,2024-01-06 02:58:00,2024-01-06 06:04:00,2024-01-06 02:58 KST,2024-01-06 06:04 KST,4316.0,1,4316.0,1177480.84,1177480.84,321042.19000000006,1,321042.19000000006
SOLUSDT,Long,98.01 USDT,"2,700","264,627.56 USDT","1,592 USDT",0.60 %,01/05/2024 17:58 UTC,01/05/2024 21:07 UTC,2.23 % 100.20 USDT,-1.00 % 97.03 USDT,2024-01-05 17:58:00,2024-01-05 21:07:00,2024-01-06 02:58:00,2024-01-06 06:07:00,2024-01-06 02:58 KST,2024-01-06 06:07 KST,1592.0,1,1592.0,264627.56,264627.56,322634.19000000006,1,322634.19000000006
SOLUSDT,Long,94.997 USDT,"2,700","256,493.14 USDT","2,769 USDT",1.08 %,01/06/2024 09:25 UTC,01/06/2024 17:34 UTC,1.58 % 96.50 USDT,-2.29 % 92.82 USDT,2024-01-06 09:25:00,2024-01-06 17:34:00,2024-01-06 18:25:00,2024-01-07 02:34:00,2024-01-06 18:25 KST,2024-01-07 02:34 KST,2769.0,1,2769.0,256493.14,256493.14,325403.19000000006,1,325403.19000000006
BTCUSDT,Long,"43,699.119 USDT",36,"1,573,168.28 USDT","8,749 USDT",0.56 %,01/06/2024 09:25 UTC,01/06/2024 17:46 UTC,"0.67 % 43,993 USDT","-0.39 % 43,527 USDT",2024-01-06 09:25:00,2024-01-06 17:46:00,2024-01-06 18:25:00,2024-01-07 02:46:00,2024-01-06 18:25 KST,2024-01-07 02:46 KST,8749.0,1,8749.0,1573168.28,1573168.28,334152.19000000006,1,334152.19000000006
DYDXUSDT,Long,2.651 USDT,"255,580.4","686,685.15 USDT","95,156 USDT",13.86 %,01/10/2024 15:48 UTC,02/08/2024 15:42 UTC,21.48 % 3.22 USDT,-8.02 % 2.44 USDT,2024-01-10 15:48:00,2024-02-08 15:42:00,2024-01-11 00:48:00,2024-02-09 00:42:00,2024-01-11 00:48 KST,2024-02-09 00:42 KST,95156.0,1,95156.0,686685.15,686685.15,429308.19000000006,1,429308.19000000006
BTCUSDT,Long,"45,950.91 USDT",36,"1,654,232.76 USDT","34,972 USDT",2.11 %,01/10/2024 17:52 UTC,01/10/2024 23:03 UTC,"2.40 % 47,052 USDT","-2.68 % 44,720 USDT",2024-01-10 17:52:00,2024-01-10 23:03:00,2024-01-11 02:52:00,2024-01-11 08:03:00,2024-01-11 02:52 KST,2024-01-11 08:03 KST,34972.0,1,34972.0,1654232.76,1654232.76,464280.19000000006,1,464280.19000000006
BTCUSDT,Long,"45,546.459 USDT",54,"2,465,702.55 USDT","-229,177.44 USDT",-9.29 %,01/11/2024 16:50 UTC,01/30/2024 23:42 UTC,"3.13 % 46,973 USDT","-15.37 % 38,545 USDT",2024-01-11 16:50:00,2024-01-30 23:42:00,2024-01-12 01:50:00,2024-01-31 08:42:00,2024-01-12 01:50 KST,2024-01-31 08:42 KST,229177.44,-1,-229177.44,2465702.55,2465702.55,235102.75000000006,1,235102.75000000006
ETHUSDT,Long,"2,610.211 USDT",360,"939,675.92 USDT","14,916 USDT",1.59 %,01/11/2024 18:44 UTC,01/12/2024 11:32 UTC,"2.01 % 2,662 USDT","-1.12 % 2,581 USDT",2024-01-11 18:44:00,2024-01-12 11:32:00,2024-01-12 03:44:00,2024-01-12 20:32:00,2024-01-12 03:44 KST,2024-01-12 20:32 KST,14916.0,1,14916.0,939675.92,939675.92,250018.75000000006,1,250018.75000000006
SOLUSDT,Long,92.971 USDT,"1,300","120,862.54 USDT","2,679 USDT",2.22 %,01/12/2024 21:51 UTC,01/14/2024 00:40 UTC,4.41 % 97.07 USDT,-7.71 % 85.80 USDT,2024-01-12 21:51:00,2024-01-14 00:40:00,2024-01-13 06:51:00,2024-01-14 09:40:00,2024-01-13 06:51 KST,2024-01-14 09:40 KST,2679.0,1,2679.0,120862.54,120862.54,252697.75000000006,1,252697.75000000006
ETHUSDT,Long,"2,274.701 USDT",339.657,"772,618.18 USDT","2,281 USDT",0.30 %,01/22/2024 22:34 UTC,01/30/2024 13:16 UTC,"2.59 % 2,333 USDT","-4.71 % 2,167 USDT",2024-01-22 22:34:00,2024-01-30 13:16:00,2024-01-23 07:34:00,2024-01-30 22:16:00,2024-01-23 07:34 KST,2024-01-30 22:16 KST,2281.0,1,2281.0,772618.18,772618.18,254978.75000000006,1,254978.75000000006
ETHBTC,Long,0.055 USDT,50,2.73 USDT,0.02 USDT,0.73 %,01/30/2024 17:07 UTC,02/08/2024 01:44 UTC,2.49 % 0.06 USDT,-2.42 % 0.05 USDT,2024-01-30 17:07:00,2024-02-08 01:44:00,2024-01-31 02:07:00,2024-02-08 10:44:00,2024-01-31 02:07 KST,2024-02-08 10:44 KST,0.02,1,0.02,2.73,2.73,254978.77000000005,1,254978.77000000005
ETHUSDT,Long,"2,290.506 USDT",182.718,"418,516.71 USDT","6,720 USDT",1.61 %,01/31/2024 15:30 UTC,02/03/2024 07:47 UTC,"1.44 % 2,323 USDT","-2.34 % 2,237 USDT",2024-01-31 15:30:00,2024-02-03 07:47:00,2024-02-01 00:30:00,2024-02-03 16:47:00,2024-02-01 00:30 KST,2024-02-03 16:47 KST,6720.0,1,6720.0,418516.71,418516.71,261698.77000000005,1,261698.77000000005
ETHUSDT,Long,"2,296.473 USDT",271.8,"624,181.38 USDT","10,873 USDT",1.74 %,02/05/2024 06:59 UTC,02/06/2024 15:46 UTC,"2.09 % 2,344 USDT","-0.63 % 2,282 USDT",2024-02-05 06:59:00,2024-02-06 15:46:00,2024-02-05 15:59:00,2024-02-07 00:46:00,2024-02-05 15:59 KST,2024-02-07 00:46 KST,10873.0,1,10873.0,624181.38,624181.38,272571.77,1,272571.77
BTCUSDT,Short,"48,031 USDT",7,"336,217.00 USDT","3,089 USDT",0.92 %,02/09/2024 18:29 UTC,02/09/2024 19:36 UTC,"1.41 % 47,365 USDT",,2024-02-09 18:29:00,2024-02-09 19:36:00,2024-02-10 03:29:00,2024-02-10 04:36:00,2024-02-10 03:29 KST,2024-02-10 04:36 KST,3089.0,1,3089.0,336217.0,336217.0,275660.77,1,275660.77
BTCUSDT,Short,"47,919.063 USDT",7,"335,433.44 USDT",546.21 USDT,0.16 %,02/10/2024 21:00 UTC,02/11/2024 03:02 UTC,"0.67 % 47,599 USDT","-0.27 % 48,048 USDT",2024-02-10 21:00:00,2024-02-11 03:02:00,2024-02-11 06:00:00,2024-02-11 12:02:00,2024-02-11 06:00 KST,2024-02-11 12:02 KST,546.21,1,546.21,335433.44,335433.44,276206.98000000004,1,276206.98000000004
BTCUSDT,Short,"49,515.129 USDT",9,"-445,636.16 USDT","4,730 USDT",1.06 %,02/12/2024 16:16 UTC,02/13/2024 15:35 UTC,"1.91 % 48,585 USDT","-1.49 % 50,265 USDT",2024-02-12 16:16:00,2024-02-13 15:35:00,2024-02-13 01:16:00,2024-02-14 00:35:00,2024-02-13 01:16 KST,2024-02-14 00:35 KST,4730.0,1,4730.0,-445636.16,445636.16,280936.98000000004,1,280936.98000000004
BTCUSDT,Short,"51,458.9 USDT",7,"360,212.30 USDT","-2,125.90 USDT",-0.59 %,02/14/2024 09:40 UTC,02/14/2024 12:03 UTC,"0.64 % 51,130 USDT","-0.50 % 51,719 USDT",2024-02-14 09:40:00,2024-02-14 12:03:00,2024-02-14 18:40:00,2024-02-14 21:03:00,2024-02-14 18:40 KST,2024-02-14 21:03 KST,2125.9,-1,-2125.9,360212.3,360212.3,278811.08,1,278811.08
BTCUSDT,Short,"51,739 USDT",9,"-465,651.00 USDT","-3,530.46 USDT",-0.76 %,02/15/2024 08:04 UTC,02/15/2024 09:16 UTC,"0.04 % 51,718 USDT","-0.73 % 52,119 USDT",2024-02-15 08:04:00,2024-02-15 09:16:00,2024-02-15 17:04:00,2024-02-15 18:16:00,2024-02-15 17:04 KST,2024-02-15 18:16 KST,3530.46,-1,-3530.46,-465651.0,465651.0,275280.62,1,275280.62
BTCUSDT,Short,"51,710.356 USDT",9,"-465,393.20 USDT","-3,287.00 USDT",-0.71 %,02/15/2024 21:05 UTC,02/16/2024 01:25 UTC,"0.62 % 51,389 USDT","-0.64 % 52,044 USDT",2024-02-15 21:05:00,2024-02-16 01:25:00,2024-02-16 06:05:00,2024-02-16 10:25:00,2024-02-16 06:05 KST,2024-02-16 10:25 KST,3287.0,-1,-3287.0,-465393.2,465393.2,271993.62,1,271993.62
BTCUSDT,Short,"52,337.456 USDT",6.2,"324,492.23 USDT",508.86 USDT,0.16 %,02/16/2024 12:42 UTC,02/16/2024 16:18 UTC,"1.26 % 51,684 USDT","-0.27 % 52,478 USDT",2024-02-16 12:42:00,2024-02-16 16:18:00,2024-02-16 21:42:00,2024-02-17 01:18:00,2024-02-16 21:42 KST,2024-02-17 01:18 KST,508.86,1,508.86,324492.23,324492.23,272502.48,1,272502.48
BTCUSDT,Long,"51,200 USDT",9,"460,800.00 USDT","8,179 USDT",1.77 %,02/17/2024 17:26 UTC,02/19/2024 08:57 UTC,"2.60 % 52,532 USDT","-0.25 % 51,069 USDT",2024-02-17 17:26:00,2024-02-19 08:57:00,2024-02-18 02:26:00,2024-02-19 17:57:00,2024-02-18 02:26 KST,2024-02-19 17:57 KST,8179.0,1,8179.0,460800.0,460800.0,280681.48,1,280681.48
BTCUSDT,Long,"50,989.897 USDT",9,"458,909.07 USDT","3,974 USDT",0.87 %,02/21/2024 19:45 UTC,02/22/2024 13:12 UTC,"2.13 % 52,078 USDT","-0.21 % 50,884 USDT",2024-02-21 19:45:00,2024-02-22 13:12:00,2024-02-22 04:45:00,2024-02-22 22:12:00,2024-02-22 04:45 KST,2024-02-22 22:12 KST,3974.0,1,3974.0,458909.07,458909.07,284655.48,1,284655.48
BTCUSDT,Long,"51,054.5 USDT",9,"459,490.50 USDT","3,588 USDT",0.78 %,02/23/2024 09:47 UTC,02/25/2024 16:30 UTC,"1.75 % 51,949 USDT","-1.06 % 50,512 USDT",2024-02-23 09:47:00,2024-02-25 16:30:00,2024-02-23 18:47:00,2024-02-26 01:30:00,2024-02-23 18:47 KST,2024-02-26 01:30 KST,3588.0,1,3588.0,459490.5,459490.5,288243.48,1,288243.48
DYDXUSDT,Short,3.358 USDT,"44,444","-149,242.16 USDT","-24,142.17 USDT",-16.18 %,02/23/2024 22:11 UTC,02/24/2024 09:34 UTC,5.73 % 3.18 USDT,-13.85 % 3.90 USDT,2024-02-23 22:11:00,2024-02-24 09:34:00,2024-02-24 07:11:00,2024-02-24 18:34:00,2024-02-24 07:11 KST,2024-02-24 18:34 KST,24142.17,-1,-24142.17,-149242.16,149242.16,264101.31,1,264101.31
ETHUSDT,Long,"3,339.06 USDT",180,"601,030.80 USDT","2,739 USDT",0.46 %,02/28/2024 14:44 UTC,02/28/2024 15:04 UTC,"0.96 % 3,371 USDT","-0.21 % 3,332 USDT",2024-02-28 14:44:00,2024-02-28 15:04:00,2024-02-28 23:44:00,2024-02-29 00:04:00,2024-02-28 23:44 KST,2024-02-29 00:04 KST,2739.0,1,2739.0,601030.8,601030.8,266840.31,1,266840.31
BTCUSDT,Short,"63,311.297 USDT",9,"569,801.67 USDT","20,669 USDT",3.63 %,02/28/2024 17:24 UTC,02/28/2024 18:47 UTC,"5.75 % 59,867 USDT",,2024-02-28 17:24:00,2024-02-28 18:47:00,2024-02-29 02:24:00,2024-02-29 03:47:00,2024-02-29 02:24 KST,2024-02-29 03:47 KST,20669.0,1,20669.0,569801.67,569801.67,287509.31,1,287509.31
BTCUSDT,Short,"61,544.129 USDT",9,"553,897.16 USDT","4,891 USDT",0.88 %,02/28/2024 19:02 UTC,02/28/2024 22:07 UTC,"2.55 % 60,016 USDT",,2024-02-28 19:02:00,2024-02-28 22:07:00,2024-02-29 04:02:00,2024-02-29 07:07:00,2024-02-29 04:02 KST,2024-02-29 07:07 KST,4891.0,1,4891.0,553897.16,553897.16,292400.31,1,292400.31
BTCUSDT,Short,"63,002.108 USDT",9,"567,018.98 USDT","1,124 USDT",0.20 %,02/29/2024 07:18 UTC,02/29/2024 13:40 UTC,"1.03 % 62,361 USDT","-0.49 % 63,313 USDT",2024-02-29 07:18:00,2024-02-29 13:40:00,2024-02-29 16:18:00,2024-02-29 22:40:00,2024-02-29 16:18 KST,2024-02-29 22:40 KST,1124.0,1,1124.0,567018.98,567018.98,293524.31,1,293524.31
BTCUSDT,Long,"61,571.615 USDT",13,"800,431.00 USDT","8,738 USDT",1.09 %,02/29/2024 19:51 UTC,03/01/2024 14:33 UTC,"1.91 % 62,750 USDT","-1.38 % 60,722 USDT",2024-02-29 19:51:00,2024-03-01 14:33:00,2024-03-01 04:51:00,2024-03-01 23:33:00,2024-03-01 04:51 KST,2024-03-01 23:33 KST,8738.0,1,8738.0,800431.0,800431.0,302262.31,1,302262.31
BTCUSDT,Long,"61,827.05 USDT",6,"370,962.30 USDT","4,896 USDT",1.32 %,03/01/2024 17:18 UTC,03/01/2024 20:44 UTC,"1.38 % 62,680 USDT","-0.15 % 61,732 USDT",2024-03-01 17:18:00,2024-03-01 20:44:00,2024-03-02 02:18:00,2024-03-02 05:44:00,2024-03-02 02:18 KST,2024-03-02 05:44 KST,4896.0,1,4896.0,370962.3,370962.3,307158.31,1,307158.31
ETHUSDT,Long,"3,416.34 USDT",90,"307,470.60 USDT","5,122 USDT",1.67 %,03/03/2024 09:37 UTC,03/03/2024 17:14 UTC,"2.15 % 3,489 USDT","-0.52 % 3,398 USDT",2024-03-03 09:37:00,2024-03-03 17:14:00,2024-03-03 18:37:00,2024-03-04 02:14:00,2024-03-03 18:37 KST,2024-03-04 02:14 KST,5122.0,1,5122.0,307470.6,307470.6,312280.31,1,312280.31
BTCUSDT,Short,"65,008.378 USDT",9,"585,075.40 USDT","-5,903.42 USDT",-1.01 %,03/04/2024 09:22 UTC,03/04/2024 13:42 UTC,"0.16 % 64,907 USDT","-0.85 % 65,562 USDT",2024-03-04 09:22:00,2024-03-04 13:42:00,2024-03-04 18:22:00,2024-03-04 22:42:00,2024-03-04 18:22 KST,2024-03-04 22:42 KST,5903.42,-1,-5903.42,585075.4,585075.4,306376.89,1,306376.89
BTCUSDT,Short,"67,398.85 USDT",9,"606,589.65 USDT","-3,707.34 USDT",-0.61 %,03/04/2024 20:01 UTC,03/04/2024 20:40 UTC,"0.26 % 67,224 USDT","-0.49 % 67,730 USDT",2024-03-04 20:01:00,2024-03-04 20:40:00,2024-03-05 05:01:00,2024-03-05 05:40:00,2024-03-05 05:01 KST,2024-03-05 05:40 KST,3707.34,-1,-3707.34,606589.65,606589.65,302669.55,1,302669.55
BTCUSDT,Long,"66,910.67 USDT",19,"1,271,302.73 USDT","8,723 USDT",0.69 %,03/05/2024 08:49 UTC,03/06/2024 12:09 UTC,"3.65 % 69,350 USDT","-11.66 % 59,112 USDT",2024-03-05 08:49:00,2024-03-06 12:09:00,2024-03-05 17:49:00,2024-03-06 21:09:00,2024-03-05 17:49 KST,2024-03-06 21:09 KST,8723.0,1,8723.0,1271302.73,1271302.73,311392.55,1,311392.55
ETHUSDT,Long,"3,659.895 USDT",180,"658,781.10 USDT","42,132 USDT",6.40 %,03/05/2024 16:49 UTC,03/06/2024 12:05 UTC,"6.63 % 3,902 USDT","-12.43 % 3,205 USDT",2024-03-05 16:49:00,2024-03-06 12:05:00,2024-03-06 01:49:00,2024-03-06 21:05:00,2024-03-06 01:49 KST,2024-03-06 21:05 KST,42132.0,1,42132.0,658781.1,658781.1,353524.55,1,353524.55
ETHUSDT,Short,"3,810.048 USDT",90,"342,904.32 USDT","-4,016.94 USDT",-1.17 %,03/06/2024 13:24 UTC,03/06/2024 14:04 UTC,,"-1.08 % 3,851 USDT",2024-03-06 13:24:00,2024-03-06 14:04:00,2024-03-06 22:24:00,2024-03-06 23:04:00,2024-03-06 22:24 KST,2024-03-06 23:04 KST,4016.94,-1,-4016.94,342904.32,342904.32,349507.61,1,349507.61
ETHUSDT,Short,"3,853.563 USDT",90,"346,820.66 USDT","4,905 USDT",1.41 %,03/06/2024 14:19 UTC,03/06/2024 15:31 UTC,"2.55 % 3,757 USDT","-0.04 % 3,855 USDT",2024-03-06 14:19:00,2024-03-06 15:31:00,2024-03-06 23:19:00,2024-03-07 00:31:00,2024-03-06 23:19 KST,2024-03-07 00:31 KST,4905.0,1,4905.0,346820.66,346820.66,354412.61,1,354412.61
BTCUSDT,Short,"66,837.5 USDT",5,"334,187.50 USDT","-1,350.52 USDT",-0.40 %,03/06/2024 18:51 UTC,03/06/2024 19:00 UTC,,"-0.33 % 67,062 USDT",2024-03-06 18:51:00,2024-03-06 19:00:00,2024-03-07 03:51:00,2024-03-07 04:00:00,2024-03-07 03:51 KST,2024-03-07 04:00 KST,1350.52,-1,-1350.52,334187.5,334187.5,353062.08999999997,1,353062.08999999997
ETHUSDT,Short,"3,863.838 USDT",90,"347,745.41 USDT","-2,810.96 USDT",-0.81 %,03/07/2024 18:31 UTC,03/07/2024 20:25 UTC,"0.14 % 3,858 USDT","-0.74 % 3,892 USDT",2024-03-07 18:31:00,2024-03-07 20:25:00,2024-03-08 03:31:00,2024-03-08 05:25:00,2024-03-08 03:31 KST,2024-03-08 05:25 KST,2810.96,-1,-2810.96,347745.41,347745.41,350251.12999999995,1,350251.12999999995
BTCUSDT,Short,"67,800 USDT",3,"203,400.00 USDT","2,013 USDT",0.99 %,03/07/2024 18:48 UTC,03/07/2024 21:08 UTC,"0.79 % 67,266 USDT","-0.15 % 67,900 USDT",2024-03-07 18:48:00,2024-03-07 21:08:00,2024-03-08 03:48:00,2024-03-08 06:08:00,2024-03-08 03:48 KST,2024-03-08 06:08 KST,2013.0,1,2013.0,203400.0,203400.0,352264.12999999995,1,352264.12999999995
ETHUSDT,Short,"3,889.905 USDT",70,"272,293.35 USDT",882.87 USDT,0.32 %,03/07/2024 21:12 UTC,03/08/2024 00:54 UTC,"1.04 % 3,849 USDT","-0.19 % 3,897 USDT",2024-03-07 21:12:00,2024-03-08 00:54:00,2024-03-08 06:12:00,2024-03-08 09:54:00,2024-03-08 06:12 KST,2024-03-08 09:54 KST,882.87,1,882.87,272293.35,272293.35,353146.99999999994,1,353146.99999999994
BTCUSDT,Short,"68,201.791 USDT",13,"886,623.28 USDT","14,471 USDT",1.63 %,03/08/2024 15:51 UTC,03/08/2024 16:22 UTC,"2.45 % 66,569 USDT","-0.04 % 68,231 USDT",2024-03-08 15:51:00,2024-03-08 16:22:00,2024-03-09 00:51:00,2024-03-09 01:22:00,2024-03-09 00:51 KST,2024-03-09 01:22 KST,14471.0,1,14471.0,886623.28,886623.28,367617.99999999994,1,367617.99999999994
BTCUSDT,Short,"67,918.627 USDT",16,"-1,086,698.04 USDT","-6,673.37 USDT",-0.61 %,03/08/2024 16:58 UTC,03/08/2024 17:32 UTC,,"-0.56 % 68,300 USDT",2024-03-08 16:58:00,2024-03-08 17:32:00,2024-03-09 01:58:00,2024-03-09 02:32:00,2024-03-09 01:58 KST,2024-03-09 02:32 KST,6673.37,-1,-6673.37,-1086698.04,1086698.04,360944.62999999995,1,360944.62999999995
