Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period,Period_Cumulative_PnL
SUIUSDT,Long,3.019 USDT,"33,333","100,625.74 USDT",629.33 USDT,0.63 %,02/03/2025 05:44 UTC,02/03/2025 06:02 UTC,1.88 % 3.08 USDT,-0.41 % 3.01 USDT,2025-02-03 05:44:00,2025-02-03 06:02:00,2025-02-03 14:44:00,2025-02-03 15:02:00,2025-02-03 14:44 KST,2025-02-03 15:02 KST,629.33,1,629.33,100625.74,100625.74,709198.4399999997,2,256322.7699999999
SUIUSDT,Long,3.137 USDT,"33,333","104,558.13 USDT","10,554 USDT",10.09 %,02/03/2025 10:33 UTC,02/04/2025 05:12 UTC,22.21 % 3.83 USDT,-5.50 % 2.96 USDT,2025-02-03 10:33:00,2025-02-04 05:12:00,2025-02-03 19:33:00,2025-02-04 14:12:00,2025-02-03 19:33 KST,2025-02-04 14:12 KST,10554.0,1,10554.0,104558.13,104558.13,719752.4399999997,2,266876.7699999999
SOLUSDT,Long,199.388 USDT,777,"154,924.62 USDT","10,098 USDT",6.52 %,02/03/2025 10:51 UTC,02/04/2025 05:04 UTC,10.28 % 219.89 USDT,-4.85 % 189.72 USDT,2025-02-03 10:51:00,2025-02-04 05:04:00,2025-02-03 19:51:00,2025-02-04 14:04:00,2025-02-03 19:51 KST,2025-02-04 14:04 KST,10098.0,1,10098.0,154924.62,154924.62,729850.4399999997,2,276974.7699999999
BTCUSDT,Short,"99,325.765 USDT",5,"496,628.83 USDT","2,154 USDT",0.43 %,02/04/2025 05:06 UTC,02/04/2025 05:22 UTC,"0.64 % 98,695 USDT",,2025-02-04 05:06:00,2025-02-04 05:22:00,2025-02-04 14:06:00,2025-02-04 14:22:00,2025-02-04 14:06 KST,2025-02-04 14:22 KST,2154.0,1,2154.0,496628.83,496628.83,732004.4399999997,2,279128.7699999999
BTCUSDT,Long,"99,072.286 USDT",9,"891,650.57 USDT","-3,525.07 USDT",-0.40 %,02/04/2025 05:53 UTC,02/04/2025 15:04 UTC,"0.52 % 99,591 USDT","-1.29 % 97,792 USDT",2025-02-04 05:53:00,2025-02-04 15:04:00,2025-02-04 14:53:00,2025-02-05 00:04:00,2025-02-04 14:53 KST,2025-02-05 00:04 KST,3525.07,-1,-3525.07,891650.57,891650.57,728479.3699999998,2,275603.6999999999
SOLUSDT,Long,205.04 USDT,777,"159,316.08 USDT",300.56 USDT,0.19 %,02/04/2025 06:02 UTC,02/04/2025 07:47 UTC,1.31 % 207.73 USDT,-0.70 % 203.60 USDT,2025-02-04 06:02:00,2025-02-04 07:47:00,2025-02-04 15:02:00,2025-02-04 16:47:00,2025-02-04 15:02 KST,2025-02-04 16:47 KST,300.56,1,300.56,159316.08,159316.08,728779.9299999998,2,275904.2599999999
SOLUSDT,Long,209.937 USDT,777,"163,121.33 USDT",719.78 USDT,0.44 %,02/04/2025 11:18 UTC,02/04/2025 14:07 UTC,1.53 % 213.14 USDT,-1.21 % 207.39 USDT,2025-02-04 11:18:00,2025-02-04 14:07:00,2025-02-04 20:18:00,2025-02-04 23:07:00,2025-02-04 20:18 KST,2025-02-04 23:07 KST,719.78,1,719.78,163121.33,163121.33,729499.7099999998,2,276624.0399999999
BTCUSDT,Long,"97,911.963 USDT",9,"881,207.66 USDT","5,039 USDT",0.57 %,02/04/2025 20:23 UTC,02/06/2025 11:34 UTC,"1.24 % 99,124 USDT","-1.84 % 96,106 USDT",2025-02-04 20:23:00,2025-02-06 11:34:00,2025-02-05 05:23:00,2025-02-06 20:34:00,2025-02-05 05:23 KST,2025-02-06 20:34 KST,5039.0,1,5039.0,881207.66,881207.66,734538.7099999998,2,281663.0399999999
SUIUSDT,Long,3.629 USDT,"38,888","141,138.47 USDT","-9,771.03 USDT",-6.92 %,02/04/2025 20:29 UTC,02/05/2025 16:39 UTC,2.32 % 3.71 USDT,-7.17 % 3.37 USDT,2025-02-04 20:29:00,2025-02-05 16:39:00,2025-02-05 05:29:00,2025-02-06 01:39:00,2025-02-05 05:29 KST,2025-02-06 01:39 KST,9771.03,-1,-9771.03,141138.47,141138.47,724767.6799999998,2,271892.0099999999
SOLUSDT,Long,199.1 USDT,777,"154,700.70 USDT",792.69 USDT,0.51 %,02/05/2025 22:15 UTC,02/06/2025 11:16 UTC,2.39 % 203.86 USDT,-2.03 % 195.05 USDT,2025-02-05 22:15:00,2025-02-06 11:16:00,2025-02-06 07:15:00,2025-02-06 20:16:00,2025-02-06 07:15 KST,2025-02-06 20:16 KST,792.69,1,792.69,154700.7,154700.7,725560.3699999998,2,272684.6999999999
BTCUSDT,Short,"98,790.046 USDT",5,"493,950.23 USDT","1,291 USDT",0.26 %,02/06/2025 11:59 UTC,02/06/2025 13:33 UTC,"0.63 % 98,167 USDT","-0.17 % 98,953 USDT",2025-02-06 11:59:00,2025-02-06 13:33:00,2025-02-06 20:59:00,2025-02-06 22:33:00,2025-02-06 20:59 KST,2025-02-06 22:33 KST,1291.0,1,1291.0,493950.23,493950.23,726851.3699999998,2,273975.6999999999
BTCUSDT,Long,"96,602.786 USDT",7,"676,219.50 USDT","6,940 USDT",1.03 %,02/06/2025 17:33 UTC,02/07/2025 13:32 UTC,"1.65 % 98,200 USDT","-1.02 % 95,613 USDT",2025-02-06 17:33:00,2025-02-07 13:32:00,2025-02-07 02:33:00,2025-02-07 22:32:00,2025-02-07 02:33 KST,2025-02-07 22:32 KST,6940.0,1,6940.0,676219.5,676219.5,733791.3699999998,2,280915.6999999999
BTCUSDT,Short,"98,759.9 USDT",5,"493,799.50 USDT","-1,850.77 USDT",-0.37 %,02/07/2025 13:59 UTC,02/07/2025 14:08 UTC,"0.04 % 98,716 USDT","-0.40 % 99,156 USDT",2025-02-07 13:59:00,2025-02-07 14:08:00,2025-02-07 22:59:00,2025-02-07 23:08:00,2025-02-07 22:59 KST,2025-02-07 23:08 KST,1850.77,-1,-1850.77,493799.5,493799.5,731940.5999999997,2,279064.9299999999
BTCUSDT,Short,"99,370.432 USDT",6,"596,222.59 USDT","5,247 USDT",0.88 %,02/07/2025 14:08 UTC,02/07/2025 16:20 UTC,"1.63 % 97,774 USDT","-0.64 % 100,008 USDT",2025-02-07 14:08:00,2025-02-07 16:20:00,2025-02-07 23:08:00,2025-02-08 01:20:00,2025-02-07 23:08 KST,2025-02-08 01:20 KST,5247.0,1,5247.0,596222.59,596222.59,737187.5999999997,2,284311.9299999999
BTCUSDT,Long,"95,988.948 USDT",7,"671,922.64 USDT","1,667 USDT",0.25 %,02/07/2025 20:43 UTC,02/09/2025 13:44 UTC,"1.37 % 97,301 USDT","-0.45 % 95,555 USDT",2025-02-07 20:43:00,2025-02-09 13:44:00,2025-02-08 05:43:00,2025-02-09 22:44:00,2025-02-08 05:43 KST,2025-02-09 22:44 KST,1667.0,1,1667.0,671922.64,671922.64,738854.5999999997,2,285978.9299999999
SOLUSDT,Long,188.2 USDT,777,"146,231.40 USDT","9,852 USDT",6.74 %,02/07/2025 22:06 UTC,02/09/2025 13:18 UTC,10.13 % 207.26 USDT,-0.11 % 188.00 USDT,2025-02-07 22:06:00,2025-02-09 13:18:00,2025-02-08 07:06:00,2025-02-09 22:18:00,2025-02-08 07:06 KST,2025-02-09 22:18 KST,9852.0,1,9852.0,146231.4,146231.4,748706.5999999997,2,295830.9299999999
BTCUSDT,Long,"95,259.847 USDT",7,"666,818.93 USDT","-3,341.64 USDT",-0.50 %,02/09/2025 21:43 UTC,02/09/2025 21:50 UTC,,"-0.56 % 94,727 USDT",2025-02-09 21:43:00,2025-02-09 21:50:00,2025-02-10 06:43:00,2025-02-10 06:50:00,2025-02-10 06:43 KST,2025-02-10 06:50 KST,3341.64,-1,-3341.64,666818.93,666818.93,745364.9599999997,2,292489.28999999986
BTCUSDT,Long,"94,778.139 USDT",7,"663,446.97 USDT","11,874 USDT",1.79 %,02/09/2025 21:55 UTC,02/10/2025 12:12 UTC,"2.44 % 97,091 USDT","-0.06 % 94,718 USDT",2025-02-09 21:55:00,2025-02-10 12:12:00,2025-02-10 06:55:00,2025-02-10 21:12:00,2025-02-10 06:55 KST,2025-02-10 21:12 KST,11874.0,1,11874.0,663446.97,663446.97,757238.9599999997,2,304363.28999999986
BTCUSDT,Short,"97,592.945 USDT",6,"585,557.67 USDT","14,927 USDT",2.55 %,02/10/2025 12:15 UTC,02/11/2025 19:16 UTC,"2.36 % 95,346 USDT","-0.82 % 98,402 USDT",2025-02-10 12:15:00,2025-02-11 19:16:00,2025-02-10 21:15:00,2025-02-12 04:16:00,2025-02-10 21:15 KST,2025-02-12 04:16 KST,14927.0,1,14927.0,585557.67,585557.67,772165.9599999997,2,319290.28999999986
BNXUSDT,Short,0.676 USDT,"222,222","150,240.32 USDT","-25,437.38 USDT",-16.93 %,02/10/2025 22:52 UTC,02/12/2025 08:27 UTC,2.92 % 0.66 USDT,-14.45 % 0.79 USDT,2025-02-10 22:52:00,2025-02-12 08:27:00,2025-02-11 07:52:00,2025-02-12 17:27:00,2025-02-11 07:52 KST,2025-02-12 17:27 KST,25437.38,-1,-25437.38,150240.32,150240.32,746728.5799999997,2,293852.90999999986
BTCUSDT,Long,"95,711.423 USDT",13,"1,244,248.50 USDT","1,207 USDT",0.10 %,02/11/2025 20:33 UTC,02/12/2025 13:03 UTC,"0.67 % 96,357 USDT","-0.84 % 94,906 USDT",2025-02-11 20:33:00,2025-02-12 13:03:00,2025-02-12 05:33:00,2025-02-12 22:03:00,2025-02-12 05:33 KST,2025-02-12 22:03 KST,1207.0,1,1207.0,1244248.5,1244248.5,747935.5799999997,2,295059.90999999986
BNXUSDT,Short,0.796 USDT,"88,888","70,728.68 USDT","-1,011.76 USDT",-1.43 %,02/12/2025 09:52 UTC,02/12/2025 10:00 UTC,,-1.23 % 0.81 USDT,2025-02-12 09:52:00,2025-02-12 10:00:00,2025-02-12 18:52:00,2025-02-12 19:00:00,2025-02-12 18:52 KST,2025-02-12 19:00 KST,1011.76,-1,-1011.76,70728.68,70728.68,746923.8199999997,2,294048.14999999985
BTCUSDT,Long,"94,549.026 USDT",7,"661,843.18 USDT","14,843 USDT",2.24 %,02/12/2025 13:43 UTC,02/12/2025 19:08 UTC,"3.33 % 97,700 USDT","-0.17 % 94,384 USDT",2025-02-12 13:43:00,2025-02-12 19:08:00,2025-02-12 22:43:00,2025-02-13 04:08:00,2025-02-12 22:43 KST,2025-02-13 04:08 KST,14843.0,1,14843.0,661843.18,661843.18,761766.8199999997,2,308891.14999999985
BTCUSDT,Short,"97,777.794 USDT",6,"-586,666.77 USDT","11,206 USDT",1.91 %,02/12/2025 23:26 UTC,02/13/2025 17:11 UTC,"2.40 % 95,490 USDT","-0.24 % 98,010 USDT",2025-02-12 23:26:00,2025-02-13 17:11:00,2025-02-13 08:26:00,2025-02-14 02:11:00,2025-02-13 08:26 KST,2025-02-14 02:11 KST,11206.0,1,11206.0,-586666.77,586666.77,772972.8199999997,2,320097.14999999985
BNXUSDT,Short,0.926 USDT,"55,555","51,441.76 USDT","1,000 USDT",1.94 %,02/13/2025 08:12 UTC,02/13/2025 10:16 UTC,1.98 % 0.91 USDT,-1.15 % 0.94 USDT,2025-02-13 08:12:00,2025-02-13 10:16:00,2025-02-13 17:12:00,2025-02-13 19:16:00,2025-02-13 17:12 KST,2025-02-13 19:16 KST,1000.0,1,1000.0,51441.76,51441.76,773972.8199999997,2,321097.14999999985
BTCUSDT,Long,"95,883.978 USDT",14,"1,342,375.69 USDT","6,919 USDT",0.52 %,02/13/2025 18:58 UTC,02/14/2025 15:13 UTC,"1.39 % 97,212 USDT","-0.40 % 95,500 USDT",2025-02-13 18:58:00,2025-02-14 15:13:00,2025-02-14 03:58:00,2025-02-15 00:13:00,2025-02-14 03:58 KST,2025-02-15 00:13 KST,6919.0,1,6919.0,1342375.69,1342375.69,780891.8199999997,2,328016.14999999985
TRUMPUSDT,Short,19.06 USDT,"3,456","65,871.36 USDT","-1,865.74 USDT",-2.83 %,02/14/2025 13:11 UTC,02/14/2025 14:16 UTC,0.37 % 18.99 USDT,-2.62 % 19.57 USDT,2025-02-14 13:11:00,2025-02-14 14:16:00,2025-02-14 22:11:00,2025-02-14 23:16:00,2025-02-14 22:11 KST,2025-02-14 23:16 KST,1865.74,-1,-1865.74,65871.36,65871.36,779026.0799999997,2,326150.40999999986
SOLUSDT,Short,198.807 USDT,777,"154,472.74 USDT","-3,072.25 USDT",-1.99 %,02/14/2025 15:29 UTC,02/14/2025 17:32 UTC,0.11 % 198.59 USDT,-1.92 % 202.69 USDT,2025-02-14 15:29:00,2025-02-14 17:32:00,2025-02-15 00:29:00,2025-02-15 02:32:00,2025-02-15 00:29 KST,2025-02-15 02:32 KST,3072.25,-1,-3072.25,154472.74,154472.74,775953.8299999997,2,323078.15999999986
BTCUSDT,Short,"98,318.6 USDT",6,"589,911.60 USDT",777.81 USDT,0.13 %,02/14/2025 18:25 UTC,02/14/2025 20:18 UTC,"0.58 % 97,755 USDT","-0.08 % 98,397 USDT",2025-02-14 18:25:00,2025-02-14 20:18:00,2025-02-15 03:25:00,2025-02-15 05:18:00,2025-02-15 03:25 KST,2025-02-15 05:18 KST,777.81,1,777.81,589911.6,589911.6,776731.6399999998,2,323855.96999999986
BTCUSDT,Short,"97,857.9 USDT",6,"587,147.40 USDT","3,050 USDT",0.52 %,02/14/2025 20:29 UTC,02/15/2025 01:04 UTC,"1.19 % 96,707 USDT","-0.08 % 97,940 USDT",2025-02-14 20:29:00,2025-02-15 01:04:00,2025-02-15 05:29:00,2025-02-15 10:04:00,2025-02-15 05:29 KST,2025-02-15 10:04 KST,3050.0,1,3050.0,587147.4,587147.4,779781.6399999998,2,326905.96999999986
TRUMPUSDT,Short,21.934 USDT,"3,456","75,805.61 USDT","2,680 USDT",3.54 %,02/14/2025 21:16 UTC,02/14/2025 23:38 UTC,8.19 % 20.27 USDT,-2.72 % 22.55 USDT,2025-02-14 21:16:00,2025-02-14 23:38:00,2025-02-15 06:16:00,2025-02-15 08:38:00,2025-02-15 06:16 KST,2025-02-15 08:38 KST,2680.0,1,2680.0,75805.61,75805.61,782461.6399999998,2,329585.96999999986
DOGEUSDT,Long,0.278 USDT,"154,242","42,943.07 USDT","-1,452.63 USDT",-3.38 %,02/15/2025 10:41 UTC,02/15/2025 20:42 UTC,0.87 % 0.28 USDT,-3.58 % 0.27 USDT,2025-02-15 10:41:00,2025-02-15 20:42:00,2025-02-15 19:41:00,2025-02-16 05:42:00,2025-02-15 19:41 KST,2025-02-16 05:42 KST,1452.63,-1,-1452.63,42943.07,42943.07,781009.0099999998,2,328133.33999999985
OMUSDT,Short,7.5 USDT,"9,999","74,993.85 USDT","-1,314.17 USDT",-1.75 %,02/16/2025 05:47 UTC,02/16/2025 10:39 UTC,0.10 % 7.49 USDT,-1.73 % 7.63 USDT,2025-02-16 05:47:00,2025-02-16 10:39:00,2025-02-16 14:47:00,2025-02-16 19:39:00,2025-02-16 14:47 KST,2025-02-16 19:39 KST,1314.17,-1,-1314.17,74993.85,74993.85,779694.8399999997,2,326819.16999999987
SOLUSDT,Long,182.753 USDT,"1,333","243,609.83 USDT","1,302 USDT",0.53 %,02/17/2025 08:31 UTC,02/17/2025 14:54 UTC,2.24 % 186.85 USDT,-0.82 % 181.25 USDT,2025-02-17 08:31:00,2025-02-17 14:54:00,2025-02-17 17:31:00,2025-02-17 23:54:00,2025-02-17 17:31 KST,2025-02-17 23:54 KST,1302.0,1,1302.0,243609.83,243609.83,780996.8399999997,2,328121.16999999987
BTCUSDT,Long,"96,254.8 USDT",7,"673,783.60 USDT","1,518 USDT",0.23 %,02/17/2025 09:42 UTC,02/17/2025 15:28 UTC,"0.77 % 97,000 USDT","-0.32 % 95,946 USDT",2025-02-17 09:42:00,2025-02-17 15:28:00,2025-02-17 18:42:00,2025-02-18 00:28:00,2025-02-17 18:42 KST,2025-02-18 00:28 KST,1518.0,1,1518.0,673783.6,673783.6,782514.8399999997,2,329639.16999999987
ETHUSDT,Short,"2,818.075 USDT",99,"278,989.42 USDT","8,587 USDT",3.08 %,02/17/2025 15:27 UTC,02/17/2025 21:30 UTC,"4.76 % 2,689 USDT",,2025-02-17 15:27:00,2025-02-17 21:30:00,2025-02-18 00:27:00,2025-02-18 06:30:00,2025-02-18 00:27 KST,2025-02-18 06:30 KST,8587.0,1,8587.0,278989.42,278989.42,791101.8399999997,2,338226.16999999987
BTCUSDT,Long,"95,605 USDT",7,"669,235.00 USDT","1,858 USDT",0.28 %,02/17/2025 20:07 UTC,02/17/2025 22:54 UTC,"0.82 % 96,386 USDT","-0.05 % 95,558 USDT",2025-02-17 20:07:00,2025-02-17 22:54:00,2025-02-18 05:07:00,2025-02-18 07:54:00,2025-02-18 05:07 KST,2025-02-18 07:54 KST,1858.0,1,1858.0,669235.0,669235.0,792959.8399999997,2,340084.16999999987
ETHUSDT,Long,"2,742.362 USDT",66.063,"181,168.67 USDT",210.15 USDT,0.12 %,02/17/2025 20:48 UTC,02/17/2025 23:12 UTC,"1.27 % 2,777 USDT","-0.43 % 2,730 USDT",2025-02-17 20:48:00,2025-02-17 23:12:00,2025-02-18 05:48:00,2025-02-18 08:12:00,2025-02-18 05:48 KST,2025-02-18 08:12 KST,210.15,1,210.15,181168.67,181168.67,793169.9899999998,2,340294.3199999999
SOLUSDT,Long,167.32 USDT,"1,333","223,037.56 USDT","1,052 USDT",0.47 %,02/18/2025 09:21 UTC,02/18/2025 10:50 UTC,2.11 % 170.85 USDT,,2025-02-18 09:21:00,2025-02-18 10:50:00,2025-02-18 18:21:00,2025-02-18 19:50:00,2025-02-18 18:21 KST,2025-02-18 19:50 KST,1052.0,1,1052.0,223037.56,223037.56,794221.9899999998,2,341346.3199999999
BTCUSDT,Short,"95,616.6 USDT",6,"573,699.60 USDT","-2,558.80 USDT",-0.45 %,02/18/2025 12:02 UTC,02/18/2025 12:35 UTC,"0.00 % 95,612 USDT","-0.38 % 95,985 USDT",2025-02-18 12:02:00,2025-02-18 12:35:00,2025-02-18 21:02:00,2025-02-18 21:35:00,2025-02-18 21:02 KST,2025-02-18 21:35 KST,2558.8,-1,-2558.8,573699.6,573699.6,791663.1899999997,2,338787.5199999999
SOLUSDT,Long,169.537 USDT,"1,333","225,993.34 USDT","-1,971.11 USDT",-0.87 %,02/18/2025 12:10 UTC,02/18/2025 14:36 UTC,1.15 % 171.48 USDT,-1.29 % 167.35 USDT,2025-02-18 12:10:00,2025-02-18 14:36:00,2025-02-18 21:10:00,2025-02-18 23:36:00,2025-02-18 21:10 KST,2025-02-18 23:36 KST,1971.11,-1,-1971.11,225993.34,225993.34,789692.0799999997,2,336816.4099999999
BTCUSDT,Long,"96,195.769 USDT",7,"673,370.38 USDT","-1,943.34 USDT",-0.29 %,02/18/2025 12:35 UTC,02/18/2025 14:42 UTC,"0.56 % 96,737 USDT","-0.53 % 95,690 USDT",2025-02-18 12:35:00,2025-02-18 14:42:00,2025-02-18 21:35:00,2025-02-18 23:42:00,2025-02-18 21:35 KST,2025-02-18 23:42 KST,1943.34,-1,-1943.34,673370.38,673370.38,787748.7399999998,2,334873.0699999999
ETHUSDT,Short,"2,676.155 USDT",99,"264,939.37 USDT","1,048 USDT",0.40 %,02/18/2025 14:50 UTC,02/18/2025 16:22 UTC,"0.35 % 2,666 USDT","-0.57 % 2,691 USDT",2025-02-18 14:50:00,2025-02-18 16:22:00,2025-02-18 23:50:00,2025-02-19 01:22:00,2025-02-18 23:50 KST,2025-02-19 01:22 KST,1048.0,1,1048.0,264939.37,264939.37,788796.7399999998,2,335921.0699999999
SOLUSDT,Short,166.018 USDT,999,"165,851.63 USDT","3,595 USDT",2.17 %,02/18/2025 15:20 UTC,02/18/2025 17:50 UTC,2.88 % 161.37 USDT,-0.37 % 166.64 USDT,2025-02-18 15:20:00,2025-02-18 17:50:00,2025-02-19 00:20:00,2025-02-19 02:50:00,2025-02-19 00:20 KST,2025-02-19 02:50 KST,3595.0,1,3595.0,165851.63,165851.63,792391.7399999998,2,339516.0699999999
BTCUSDT,Long,"94,544.802 USDT",10.044,"949,607.99 USDT","9,223 USDT",0.97 %,02/18/2025 16:51 UTC,02/19/2025 10:34 UTC,"1.46 % 95,929 USDT","-1.29 % 93,321 USDT",2025-02-18 16:51:00,2025-02-19 10:34:00,2025-02-19 01:51:00,2025-02-19 19:34:00,2025-02-19 01:51 KST,2025-02-19 19:34 KST,9223.0,1,9223.0,949607.99,949607.99,801614.7399999998,2,348739.0699999999
ETHUSDT,Long,"2,628.84 USDT",99,"260,255.18 USDT","3,924 USDT",1.51 %,02/18/2025 18:04 UTC,02/19/2025 05:01 UTC,"2.67 % 2,699 USDT","-0.64 % 2,612 USDT",2025-02-18 18:04:00,2025-02-19 05:01:00,2025-02-19 03:04:00,2025-02-19 14:01:00,2025-02-19 03:04 KST,2025-02-19 14:01 KST,3924.0,1,3924.0,260255.18,260255.18,805538.7399999998,2,352663.0699999999
SOLUSDT,Long,164.67 USDT,999,"164,505.33 USDT","1,159 USDT",0.70 %,02/18/2025 18:14 UTC,02/19/2025 04:26 UTC,3.70 % 170.76 USDT,-0.95 % 163.10 USDT,2025-02-18 18:14:00,2025-02-19 04:26:00,2025-02-19 03:14:00,2025-02-19 13:26:00,2025-02-19 03:14 KST,2025-02-19 13:26 KST,1159.0,1,1159.0,164505.33,164505.33,806697.7399999998,2,353822.0699999999
SOLUSDT,Long,164.304 USDT,"1,333","219,016.69 USDT","1,023 USDT",0.47 %,02/19/2025 05:05 UTC,02/19/2025 05:24 UTC,0.82 % 165.65 USDT,-0.06 % 164.21 USDT,2025-02-19 05:05:00,2025-02-19 05:24:00,2025-02-19 14:05:00,2025-02-19 14:24:00,2025-02-19 14:05 KST,2025-02-19 14:24 KST,1023.0,1,1023.0,219016.69,219016.69,807720.7399999998,2,354845.0699999999
TSTUSDT,Short,0.075 USDT,"222,222","16,666.65 USDT",423.40 USDT,2.54 %,02/19/2025 05:23 UTC,02/19/2025 06:03 UTC,1.76 % 0.07 USDT,,2025-02-19 05:23:00,2025-02-19 06:03:00,2025-02-19 14:23:00,2025-02-19 15:03:00,2025-02-19 14:23 KST,2025-02-19 15:03 KST,423.4,1,423.4,16666.65,16666.65,808144.1399999998,2,355268.4699999999
SOLUSDT,Short,171.056 USDT,"1,221","-206,225.97 USDT",-553.80 USDT,-0.27 %,02/19/2025 08:53 UTC,02/19/2025 23:24 UTC,2.65 % 166.64 USDT,-1.67 % 173.97 USDT,2025-02-19 08:53:00,2025-02-19 23:24:00,2025-02-19 17:53:00,2025-02-20 08:24:00,2025-02-19 17:53 KST,2025-02-20 08:24 KST,553.8,-1,-553.8,-206225.97,206225.97,807590.3399999997,2,354714.6699999999
BTCUSDT,Short,"96,682.124 USDT",7,"-671,480.20 USDT","-12,441.34 USDT",-1.85 %,02/19/2025 09:38 UTC,02/20/2025 14:04 UTC,"1.27 % 95,468 USDT","-0.94 % 97,600 USDT",2025-02-19 09:38:00,2025-02-20 14:04:00,2025-02-19 18:38:00,2025-02-20 23:04:00,2025-02-19 18:38 KST,2025-02-20 23:04 KST,12441.34,-1,-12441.34,-671480.2,671480.2,795148.9999999998,2,342273.3299999999
ETHUSDT,Short,"2,728.96 USDT",88,"240,148.48 USDT","-3,274.47 USDT",-1.36 %,02/20/2025 08:24 UTC,02/20/2025 14:22 UTC,"0.17 % 2,724 USDT","-1.21 % 2,762 USDT",2025-02-20 08:24:00,2025-02-20 14:22:00,2025-02-20 17:24:00,2025-02-20 23:22:00,2025-02-20 17:24 KST,2025-02-20 23:22 KST,3274.47,-1,-3274.47,240148.48,240148.48,791874.5299999998,2,338998.8599999999
BTCUSDT,Short,"97,313.2 USDT",9,"875,818.80 USDT","1,219 USDT",0.14 %,02/20/2025 14:52 UTC,02/20/2025 15:05 UTC,"0.37 % 96,958 USDT",,2025-02-20 14:52:00,2025-02-20 15:05:00,2025-02-20 23:52:00,2025-02-21 00:05:00,2025-02-20 23:52 KST,2025-02-21 00:05 KST,1219.0,1,1219.0,875818.8,875818.8,793093.5299999998,2,340217.8599999999
ETHUSDT,Short,"2,725.62 USDT",99,"269,836.38 USDT",448.03 USDT,0.17 %,02/20/2025 15:00 UTC,02/20/2025 16:10 UTC,"0.52 % 2,711 USDT","-0.29 % 2,733 USDT",2025-02-20 15:00:00,2025-02-20 16:10:00,2025-02-21 00:00:00,2025-02-21 01:10:00,2025-02-21 00:00 KST,2025-02-21 01:10 KST,448.03,1,448.03,269836.38,269836.38,793541.5599999998,2,340665.88999999996
BTCUSDT,Short,"97,664.2 USDT",9,"878,977.80 USDT","-4,154.85 USDT",-0.47 %,02/20/2025 16:49 UTC,02/20/2025 18:03 UTC,"0.15 % 97,515 USDT","-0.44 % 98,099 USDT",2025-02-20 16:49:00,2025-02-20 18:03:00,2025-02-21 01:49:00,2025-02-21 03:03:00,2025-02-21 01:49 KST,2025-02-21 03:03 KST,4154.85,-1,-4154.85,878977.8,878977.8,789386.7099999998,2,336511.04
BTCUSDT,Short,"98,346.472 USDT",9,"-885,118.25 USDT",241.91 USDT,0.03 %,02/20/2025 18:32 UTC,02/20/2025 18:46 UTC,"0.22 % 98,125 USDT",,2025-02-20 18:32:00,2025-02-20 18:46:00,2025-02-21 03:32:00,2025-02-21 03:46:00,2025-02-21 03:32 KST,2025-02-21 03:46 KST,241.91,1,241.91,-885118.25,885118.25,789628.6199999999,2,336752.94999999995
BTCUSDT,Short,"98,362.9 USDT",9,"885,266.10 USDT","-1,440.79 USDT",-0.16 %,02/20/2025 19:14 UTC,02/20/2025 20:20 UTC,"0.11 % 98,250 USDT","-0.09 % 98,446 USDT",2025-02-20 19:14:00,2025-02-20 20:20:00,2025-02-21 04:14:00,2025-02-21 05:20:00,2025-02-21 04:14 KST,2025-02-21 05:20 KST,1440.79,-1,-1440.79,885266.1,885266.1,788187.8299999998,2,335312.16
SOLUSDT,Short,174.073 USDT,"1,333","232,039.62 USDT","-4,695.32 USDT",-2.02 %,02/20/2025 21:12 UTC,02/21/2025 09:14 UTC,0.62 % 173.00 USDT,-1.87 % 177.39 USDT,2025-02-20 21:12:00,2025-02-21 09:14:00,2025-02-21 06:12:00,2025-02-21 18:14:00,2025-02-21 06:12 KST,2025-02-21 18:14 KST,4695.32,-1,-4695.32,232039.62,232039.62,783492.5099999999,2,330616.83999999997
ETHUSDT,Short,"2,806.55 USDT",99,"277,848.45 USDT",834.29 USDT,0.30 %,02/21/2025 09:26 UTC,02/21/2025 09:32 UTC,"0.34 % 2,797 USDT",,2025-02-21 09:26:00,2025-02-21 09:32:00,2025-02-21 18:26:00,2025-02-21 18:32:00,2025-02-21 18:26 KST,2025-02-21 18:32 KST,834.29,1,834.29,277848.45,277848.45,784326.7999999999,2,331451.12999999995
BTCUSDT,Short,"98,594.389 USDT",9,"-887,349.50 USDT","12,302 USDT",1.39 %,02/21/2025 09:29 UTC,02/21/2025 22:28 UTC,"3.73 % 95,048 USDT","-0.78 % 99,364 USDT",2025-02-21 09:29:00,2025-02-21 22:28:00,2025-02-21 18:29:00,2025-02-22 07:28:00,2025-02-21 18:29 KST,2025-02-22 07:28 KST,12302.0,1,12302.0,-887349.5,887349.5,796628.7999999999,2,343753.12999999995
